surveyyear,surveymonth,survey,caseid,weight,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote20post,turnout24post,presvote24post,inputstate,urbancity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,tracker,firstamend,secure,losejob,scmonth,mostoffensive,comspeech,tchcollege,keeplib,fired,colpol,shoutdown_gp,violence_gp,confbiden,conftrump,encterrifying,encintimidating,encthreatening,encharassing,encannoying,encdisturbing,encindecent,gtrustterrifying,gtrustintimidating,gtrustthreatening,gtrustharassing,gtrustannoying,gtrustdisturbing,gtrustindecent,stdntipcprotests,colipcprotests,censorhamas,ballotrght,criticizerght,speekfreelyrght,profanityrght,parodyrght,ballotimpt,criticizeimpt,speekfreelyimpt,profanityimpt,pardoyimpt,wordsviolence,confharris,offendtrans,offendabortion,offendblm,offendillegalimmig,offendchurch,offendpolice,offend911,offendchildren,ballotselfie,confsupcrt,confnewsom,rescindfunds_antisem,rescindfunds_propalestine,rescindfunds_dei,deportstdnt_propalestine,deportforeign_propalestine,deportforeign_tattoo,ps_preventbook,ps_preventsexidbook,ps_preventgenderidbook,ps_preventraceidbook,consequences,wordsviolence_matrix,silenceviolence,polviol_prog,polviol_cons,polviol_allgrps,punchnazi,biblethumpers,maga_prof,indoctrinate,jawbone_socmedia,jawbone_video,jawbone_tech,jawbone_prvtbroadcast,jawbone_banks,govtreg_ai,daily_ai,expressreg_ai,socmedia_ai,govtcrit_ai,parody_ai,account_ai
2026,January,9,2630887734,0.873119201,1990,2,1,2,3,1,1,8,2,2,7,6,1,9,45,98,1,4,2,11,6,2,4,7,2,4,1,4,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,2,2,3,2,2
2026,January,9,2630658194,0.935113218,1988,2,1,2,3,1,7,10,1,5,4,6,2,9,39,98,2,3,3,1,6,2,4,1,2,5,3,5,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,5,2,1,1,1,2
2026,January,9,2631451416,2.22141434,2000,2,1,2,4,5,4,97,2,3,4,6,2,9,6,98,3,3,7,9,7,2,4,8,1,3,3,3,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,3,3,3,3,3
2026,January,9,2631537318,0.754562897,1994,2,4,2,5,5,1,9,2,2,6,6,2,9,36,98,1,4,4,11,6,2,4,7,1,3,2,3,5,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,2,2,2,2,3
2026,January,9,2631544406,0.636228656,1982,1,2,2,2,5,4,1,2,3,3,6,2,9,45,98,1,3,3,1,7,2,3,6,2,5,3,5,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,2,2,1,1,1,2
2026,January,9,2631541916,0.659174249,1986,2,2,2,3,5,4,10,2,1,1,6,2,9,41,98,2,1,3,11,6,2,4,1,2,5,2,1,5,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,5,5,5,5,5,5
2026,January,9,2631545836,0.475463361,1984,2,7,2,4,5,7,2,1,3,4,6,2,9,24,98,2,3,4,11,6,2,3,7,2,3,3,3,3,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,3,3,2,3,1,4
2026,January,9,2630525682,0.589721374,1994,2,1,2,6,5,1,9,2,3,4,6,2,9,25,98,2,3,3,11,6,2,2,4,2,3,2,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,4,3,3,4,3
2026,January,9,2631558962,2.537419215,2001,1,3,1,4,5,1,8,2,3,4,1,2,9,53,98,1,3,4,2,4,2,1,6,2,3,3,5,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,2,2,4,2,2
2026,January,9,2631541754,0.423673606,1981,2,6,1,4,3,1,4,2,4,4,6,2,9,55,98,2,6,2,12,1,2,1,1,2,5,1,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,3,3,3,5,3
2026,January,9,2631541946,0.924206561,1988,1,2,2,1,2,6,1,1,5,4,6,2,9,39,98,2,6,2,12,6,2,1,8,2,3,2,5,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,3,2,2,4,2,4
2026,January,9,2630418436,0.987744047,1988,2,1,1,6,5,4,7,2,3,3,1,1,2,48,98,1,1,1,10,5,2,4,6,2,5,1,2,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,2,1,2,2,2
2026,January,9,2631533822,1.635433374,2003,1,6,1,5,5,4,7,2,1,2,6,2,9,48,98,1,2,2,11,6,2,4,7,2,5,3,3,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,3,3,3,3,2
2026,January,9,2631551984,1.23340429,1988,2,1,1,5,1,1,5,1,3,4,6,1,2,17,98,1,3,2,1,2,1,1,2,2,3,4,4,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,4,3,3,3,3
2026,January,9,2631281572,0.857581852,1981,2,3,1,5,1,1,13,2,1,2,6,1,9,6,98,1,3,2,2,4,2,2,3,2,4,2,5,2,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,3,3,3,3,3
2026,January,9,2631559412,0.596789623,1982,1,1,2,2,3,6,3,1,2,6,2,1,2,47,98,1,4,1,1,2,1,1,1,1,5,4,5,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,3,1,1,1,1
2026,January,9,2631547500,0.486824948,1985,2,7,2,4,6,2,7,2,4,4,6,1,2,36,98,1,3,2,11,5,2,2,2,1,1,5,4,2,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,3,2,2,2,4
2026,January,9,2631578614,0.664283121,1981,1,1,2,6,1,1,11,1,2,7,2,1,2,48,98,1,5,1,1,1,1,1,1,2,5,2,1,5,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,5,4,5,1,5
2026,January,9,2631587988,0.959191236,1990,2,1,2,6,5,1,12,2,1,1,1,1,1,18,98,1,1,1,10,6,2,4,7,2,5,3,2,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,5,2,2,3,3,2
2026,January,9,2631589498,0.642793917,1979,2,2,2,5,3,1,9,1,2,6,2,1,2,18,98,1,3,1,10,6,2,4,7,1,3,3,5,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,2,5,5,5,5,3
2026,January,9,2631587844,1.242810881,1983,2,1,2,6,1,1,9,1,1,1,1,1,1,27,98,1,1,1,10,6,2,4,7,2,5,2,4,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,4,2,3,3,3
2026,January,9,2631588286,1.081133474,1968,1,1,2,2,1,5,4,2,2,6,2,1,2,34,98,1,4,2,2,6,2,4,5,2,5,2,3,2,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,2,3,3,4,5,3
2026,January,9,2631589406,0.744427929,1963,2,6,2,5,1,2,97,2,4,4,1,1,1,13,98,1,6,3,1,1,1,1,1,2,5,2,5,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,5,3,5,4,5
2026,January,9,2630710932,0.503697832,1968,2,1,2,6,1,5,13,2,3,5,6,1,8,36,98,1,3,2,2,2,2,1,1,2,3,3,5,2,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,3,2,2,2,4
2026,January,9,2631592290,0.572392889,1984,1,1,2,6,1,1,11,1,3,3,1,1,1,47,98,1,2,1,1,6,2,2,5,2,5,2,2,5,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,3,2,3,3,2
2026,January,9,2631593102,0.695590178,1968,2,2,2,5,3,1,4,2,1,2,1,1,1,13,98,1,3,2,7,2,2,1,1,2,5,2,3,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,3,2,4,2,3
2026,January,9,2631601970,0.617783076,1995,1,1,2,6,5,1,9,2,1,1,1,1,1,4,98,1,1,1,1,5,2,4,7,2,3,1,3,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,5,5,5,5,5
2026,January,9,2631592408,1.465982094,1977,2,7,2,5,1,2,10,2,3,5,2,1,2,17,98,1,3,2,1,4,2,2,1,2,5,3,4,3,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,4,1,4,3,4
2026,January,9,2631600860,0.044391871,1988,1,1,2,6,1,1,11,1,3,5,3,1,4,8,98,1,4,1,1,2,1,2,1,2,5,3,5,2,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,2,3,3,3,3,3
2026,January,9,2631592190,0.763457086,1968,1,1,2,4,5,1,5,2,3,4,2,1,2,37,98,1,3,1,1,5,1,2,2,1,5,5,4,3,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,2,3,1,4,1,3
2026,January,9,2613982034,0.951202909,1993,2,1,2,6,1,1,10,1,2,6,1,2,9,1,98,1,3,4,2,3,2,1,3,2,5,2,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,4,4,4,4,3,4
2026,January,9,2628434374,0.744427929,1964,2,4,2,5,1,2,12,2,1,1,6,1,1,9,98,1,1,1,8,6,2,3,6,2,5,1,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,4,4,2,5,2,4
2026,January,9,2630912098,0.763457086,1966,1,1,2,3,1,1,6,1,2,6,2,1,2,47,98,1,4,2,1,2,2,1,1,2,2,2,5,4,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,4,4,4,4,3,4
2026,January,9,2631599078,0.616214487,1975,1,2,2,4,1,1,10,2,1,1,1,1,1,18,98,1,2,3,6,5,2,3,7,2,3,3,3,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,2,2,2,2,2
2026,January,9,2631600716,2.720119642,2001,1,1,2,4,5,1,7,1,4,5,2,1,2,31,98,1,4,1,11,4,2,3,6,2,5,3,4,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,3,1,1,3,1,1
2026,January,9,2631583170,1.033474333,1984,1,1,2,6,1,1,11,1,2,7,2,1,2,6,98,1,5,1,2,5,2,1,6,1,5,4,3,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,3,4,2,5,3,2
2026,January,9,2631589880,0.595834569,1981,1,1,2,2,5,1,7,2,2,7,2,1,2,42,98,1,3,4,11,6,2,4,7,2,4,3,3,2,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,1,3,1,1,5,1
2026,January,9,2631602252,1.001266116,1980,2,1,2,6,1,1,9,2,3,4,2,1,2,8,98,1,3,1,1,2,1,1,3,1,1,4,4,3,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,2,3,2,3,2,3
2026,January,9,2631440800,0.866742732,1993,1,1,2,3,5,8,97,2,3,4,1,1,1,41,98,1,2,1,9,6,2,4,7,2,1,2,1,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,4,1,1,2,3
2026,January,9,2631617412,1.325154428,2001,1,1,2,2,5,4,8,2,1,2,6,2,9,26,98,1,3,7,11,6,2,4,7,2,5,2,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,2,2,2,3,2,1
2026,January,9,2631601770,1.002871031,1963,2,1,2,6,6,1,12,2,2,7,2,1,2,34,98,1,5,1,2,6,2,4,6,1,2,3,2,5,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,2,2,2,3,3,4
2026,January,9,2631698176,2.284967818,1952,1,1,2,2,4,5,7,2,3,4,1,1,9,18,98,1,4,1,10,6,2,4,7,2,1,1,5,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,4,1,4,2,3
2026,January,9,2631647734,2.117085076,1959,1,1,2,2,3,5,3,2,3,3,6,2,9,13,98,2,3,2,2,7,2,1,3,2,5,2,2,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,4,2,3,3,4
2026,January,9,2631674456,0.632504609,1981,1,1,2,3,3,8,3,1,2,6,6,2,9,21,98,2,4,2,1,4,2,2,5,2,4,3,5,2,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,4,3,2,2,3,4
2026,January,9,2631714646,1.446755283,1989,1,1,2,2,5,4,3,2,3,5,6,2,9,21,98,3,3,2,1,4,2,2,6,2,5,4,5,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,1,2,2,2,2,2
2026,January,9,2631726474,1.177091376,1993,1,1,2,3,1,1,4,2,1,1,1,1,1,12,98,1,2,4,10,6,2,4,7,2,5,3,5,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,3,4,1,3,1,3
2026,January,9,2631726458,1.41910473,2005,1,1,2,3,5,8,2,2,1,1,6,1,1,13,98,1,1,2,11,6,2,4,7,2,5,1,4,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,4,1,2,2,2
2026,January,9,2631727070,1.053761046,1990,1,1,2,2,1,2,2,2,3,4,6,2,9,29,98,1,3,4,11,5,1,2,6,2,5,2,4,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,3,1,2,1,1
2026,January,9,2631727390,1.25159161,1983,1,1,2,2,5,7,2,2,1,1,1,2,9,48,98,1,2,1,11,6,2,3,8,2,5,2,5,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,5,1,5,2,1
2026,January,9,2631152468,1.261046965,1964,2,1,2,4,5,2,3,2,1,1,1,1,1,6,98,1,2,2,2,6,2,3,1,2,5,2,5,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,3,3,3,4,3
2026,January,9,2631730312,0.810822842,1986,1,1,2,4,1,1,12,2,1,1,6,2,9,23,98,2,1,2,9,6,2,4,7,2,5,1,4,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,5,1,4,1,1
2026,January,9,2631661710,0.606937612,2005,2,2,2,2,5,4,1,2,3,4,6,1,1,17,98,1,6,4,11,6,2,4,6,1,5,3,5,5,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,4,3,2,3,3,3
2026,January,9,2631727088,0.984583261,1996,1,1,2,2,5,4,97,2,3,4,6,2,9,36,98,1,3,4,11,2,1,2,3,1,3,3,3,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,3,3,4,4,4
2026,January,9,2631730664,0.463193142,1997,1,1,2,2,5,1,6,2,3,3,1,1,2,21,98,1,3,2,10,6,2,4,6,2,3,3,3,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,3,3,4,2,3,3
